fan_id,price_paid,game_date
FAN_0467,65,2025-11-18
FAN_0800,65,2025-02-20
FAN_1028,65,2025-11-30
FAN_0058,120,2026-03-12
FAN_0152,65,2026-02-22
FAN_0970,25,2026-03-03
FAN_0420,120,2026-01-13
FAN_0065,150,2025-12-13
FAN_0097,120,2026-01-09
FAN_0863,120,2025-11-20
FAN_0290,150,2025-11-03
FAN_0939,150,2026-02-21
FAN_1149,150,2026-03-08
FAN_0354,120,2025-12-07
FAN_0082,150,2025-10-28
FAN_1052,65,2026-02-16
FAN_0408,45,2026-03-13
FAN_0507,120,2026-02-22
FAN_0417,85,2025-11-28
FAN_0820,25,2024-12-13
FAN_1013,120,2026-03-27
FAN_0686,150,2025-11-29
FAN_0891,120,2024-11-25
FAN_0041,150,2024-10-12
FAN_1043,25,2025-11-17
FAN_0034,65,2025-10-18
FAN_0482,150,2025-10-19
FAN_0105,25,2024-07-02
FAN_0798,45,2024-06-21
FAN_0811,120,2026-02-21
FAN_0173,85,2025-02-19
FAN_0086,85,2024-05-22
FAN_0864,25,2025-10-21
FAN_0886,65,2026-01-21
FAN_0059,25,2025-02-06
FAN_0107,65,2026-03-04
FAN_0658,25,2025-10-15
FAN_1119,120,2026-02-11
FAN_0367,150,2024-10-31
FAN_0325,25,2024-08-11
FAN_0367,25,2025-10-12
FAN_1013,120,2026-02-15
FAN_0290,85,2026-01-13
FAN_0513,150,2025-10-26
FAN_1113,65,2025-10-31
FAN_0905,45,2025-10-23
FAN_1125,65,2026-02-22
FAN_0749,150,2024-07-07
FAN_0984,150,2026-03-20
FAN_0929,85,2025-12-25
FAN_0994,120,2026-02-22
FAN_0385,45,2025-02-25
FAN_1134,45,2025-12-12
FAN_0257,25,2024-12-14
FAN_0084,85,2026-03-26
FAN_0538,120,2026-01-20
FAN_0489,25,2025-10-13
FAN_0989,25,2025-11-30
FAN_0418,150,2024-10-03
FAN_0343,150,2026-01-13
FAN_0980,120,2026-03-03
FAN_1041,45,2025-10-11
FAN_0203,65,2024-05-22
FAN_0896,65,2025-10-11
FAN_0775,25,2025-12-01
FAN_0086,65,2024-09-20
FAN_1020,45,2024-09-08
FAN_1103,120,2025-11-19
FAN_1197,150,2025-12-08
FAN_0241,120,2026-04-06
FAN_0928,65,2026-02-11
FAN_1025,120,2024-12-19
FAN_0009,45,2026-04-05
FAN_0948,25,2025-02-20
FAN_0490,45,2024-05-11
FAN_0571,25,2024-08-02
FAN_1051,150,2026-03-20
FAN_0588,150,2026-03-09
FAN_0698,120,2025-11-02
FAN_0899,65,2026-03-24
FAN_1119,150,2024-06-02
FAN_0206,85,2025-11-28
FAN_0043,85,2026-01-21
FAN_0323,45,2025-11-13
FAN_0195,85,2025-11-08
FAN_1067,45,2026-02-12
FAN_0900,150,2024-09-20
FAN_0986,25,2026-01-27
FAN_0065,65,2025-11-21
FAN_0405,65,2026-02-02
FAN_0351,120,2026-03-05
FAN_0671,25,2025-12-14
FAN_0021,120,2024-06-28
FAN_0574,150,2025-12-01
FAN_0845,85,2026-02-14
FAN_0985,25,2025-12-14
FAN_1052,45,2026-03-11
FAN_0794,45,2026-02-09
FAN_0834,85,2025-12-20
FAN_0057,85,2025-12-03
FAN_0764,65,2025-11-09
FAN_0553,25,2025-11-11
FAN_0005,150,2025-11-19
FAN_0655,45,2025-11-07
FAN_0575,120,2026-02-16
FAN_0542,120,2024-10-20
FAN_0539,25,2026-01-03
FAN_0616,85,2024-07-26
FAN_1114,65,2025-12-01
FAN_0866,120,2026-02-15
FAN_1027,25,2026-01-27
FAN_0685,120,2025-10-27
FAN_0087,65,2025-10-24
FAN_0281,65,2026-03-17
FAN_0780,25,2025-12-17
FAN_0701,120,2025-12-25
FAN_0213,150,2025-10-21
FAN_0604,65,2024-10-13
FAN_0369,150,2025-10-10
FAN_0117,150,2026-01-10
FAN_0200,45,2026-02-16
FAN_0297,120,2025-11-05
FAN_0114,65,2025-10-27
FAN_0369,150,2025-11-21
FAN_1104,45,2026-02-07
FAN_0964,45,2025-12-31
FAN_0786,45,2026-01-15
FAN_0570,25,2024-06-14
FAN_0377,85,2026-02-16
FAN_0673,65,2025-12-26
FAN_0521,65,2026-03-03
FAN_0013,150,2025-10-12
FAN_0950,85,2025-11-28
FAN_0611,65,2025-12-17
FAN_0678,65,2024-06-17
FAN_0409,150,2025-11-21
FAN_0547,65,2026-03-30
FAN_1176,45,2025-12-03
FAN_0809,85,2024-11-04
FAN_0270,25,2024-11-23
FAN_0080,25,2025-12-26
FAN_0225,25,2025-01-19
FAN_1003,150,2025-11-09
FAN_1153,120,2026-02-10
FAN_0086,150,2025-12-20
FAN_0208,85,2025-11-08
FAN_0375,120,2025-10-22
FAN_0579,85,2026-02-07
FAN_0137,25,2024-09-02
FAN_0500,150,2026-03-07
FAN_0026,45,2026-03-05
FAN_1155,65,2024-05-20
FAN_0697,150,2024-12-15
FAN_0373,65,2024-08-21
FAN_0837,45,2025-10-26
FAN_0285,45,2026-04-03
FAN_0612,45,2026-02-26
FAN_0170,150,2026-03-02
FAN_0313,150,2025-10-26
FAN_0573,65,2025-11-21
FAN_0678,65,2024-07-22
FAN_0669,85,2024-05-12
FAN_0866,150,2025-12-01
FAN_0017,120,2024-09-05
FAN_0794,45,2026-01-01
FAN_0779,120,2026-03-16
FAN_0305,85,2026-04-02
FAN_1167,25,2024-09-09
FAN_0560,120,2025-10-08
FAN_0545,85,2025-11-20
FAN_1054,150,2025-10-09
FAN_0524,120,2024-06-18
FAN_0318,120,2024-05-07
FAN_0299,65,2025-02-20
FAN_0517,25,2026-03-14
FAN_0999,150,2025-11-17
FAN_0769,45,2026-01-13
FAN_0770,45,2026-02-16
FAN_1024,150,2026-01-21
FAN_0003,120,2024-06-25
FAN_1001,65,2026-01-05
FAN_0242,85,2026-01-17
FAN_0683,150,2024-12-31
FAN_1122,45,2026-02-19
FAN_1056,25,2026-01-21
FAN_1094,25,2025-02-20
FAN_1164,25,2025-10-18
FAN_0249,85,2025-01-04
FAN_1091,85,2026-01-14
FAN_0098,85,2025-11-06
FAN_0274,45,2026-01-03
FAN_0184,150,2026-01-28
FAN_0082,65,2026-03-31
FAN_1135,120,2025-02-18
FAN_1028,85,2025-11-11
FAN_1039,120,2024-11-03
FAN_0602,85,2025-11-27
FAN_0496,45,2026-01-19
FAN_1090,25,2026-02-14
FAN_0328,65,2026-03-01
FAN_0690,150,2026-02-21
FAN_0230,65,2026-01-13
FAN_0100,120,2026-01-25
FAN_0477,65,2024-09-23
FAN_0220,45,2025-12-07
FAN_0439,45,2026-03-29
FAN_0615,120,2025-10-19
FAN_0951,65,2025-02-03
FAN_0516,45,2025-12-18
FAN_0604,85,2024-10-30
FAN_1164,120,2025-10-31
FAN_0180,85,2026-03-15
FAN_0940,65,2025-11-04
FAN_0951,45,2026-03-27
FAN_0749,120,2025-02-11
FAN_0300,150,2024-06-11
FAN_1159,65,2025-11-21
FAN_1073,65,2026-02-11
FAN_1085,65,2026-03-11
FAN_0293,85,2026-01-23
FAN_0543,85,2025-11-19
FAN_0816,150,2026-03-28
FAN_0727,25,2026-02-19
FAN_0098,120,2025-10-25
FAN_0438,150,2026-02-24
FAN_0942,150,2026-02-27
FAN_0129,85,2026-02-10
FAN_0892,65,2025-12-15
FAN_0704,85,2025-12-03
FAN_0166,150,2026-01-22
FAN_0541,45,2025-11-15
FAN_0347,150,2025-12-11
FAN_0414,150,2026-03-14
FAN_0248,120,2025-11-28
FAN_0442,45,2025-11-30
FAN_0002,45,2025-12-19
FAN_0522,65,2025-01-15
FAN_0429,120,2026-02-07
FAN_0219,120,2024-08-03
FAN_0844,120,2025-12-10
FAN_1128,85,2026-02-02
FAN_0953,65,2026-01-06
FAN_0483,25,2024-09-19
FAN_0537,65,2026-03-02
FAN_0640,120,2025-12-07
FAN_0191,25,2024-07-01
FAN_0254,25,2025-12-02
FAN_0462,150,2025-02-20
FAN_0527,25,2026-03-15
FAN_0914,45,2025-10-15
FAN_0729,65,2026-03-31
FAN_0073,25,2026-01-12
FAN_1060,65,2026-02-21
FAN_0063,45,2026-02-28
FAN_0506,45,2025-11-12
FAN_0300,85,2026-02-14
FAN_1109,65,2024-09-11
FAN_0637,150,2025-11-15
FAN_1170,150,2026-03-02
FAN_0604,45,2024-06-04
FAN_0131,85,2026-01-26
FAN_0717,150,2026-01-09
FAN_0358,25,2024-07-22
FAN_0482,25,2026-01-03
FAN_1164,65,2025-01-22
FAN_0316,25,2025-11-26
FAN_0904,85,2026-03-15
FAN_1127,150,2026-02-07
FAN_0374,45,2025-12-10
FAN_0717,120,2025-11-17
FAN_0814,120,2025-01-14
FAN_0185,120,2025-11-14
FAN_0277,85,2025-11-19
FAN_1186,45,2024-08-28
FAN_0628,65,2026-03-03
FAN_0421,85,2026-01-27
FAN_0218,65,2026-01-25
FAN_0661,45,2025-12-31
FAN_0802,85,2025-10-14
FAN_0140,25,2026-04-02
FAN_0404,85,2024-10-29
FAN_0833,150,2024-08-29
FAN_0545,25,2024-07-29
FAN_0191,150,2026-02-16
FAN_0240,85,2026-01-31
FAN_0485,120,2026-02-11
FAN_0321,120,2025-10-22
FAN_0442,65,2026-01-06
FAN_0252,25,2025-12-15
FAN_0051,120,2025-12-12
FAN_0171,150,2024-06-19
FAN_0290,45,2026-03-16
FAN_0428,120,2025-01-04
FAN_0493,65,2025-12-21
FAN_0093,85,2025-10-21
FAN_1064,45,2025-12-15
FAN_0293,25,2024-07-11
FAN_0993,45,2025-12-16
FAN_0101,45,2024-08-16
FAN_1049,150,2026-03-26
FAN_1140,65,2024-07-03
FAN_0887,45,2025-11-22
FAN_1109,150,2026-02-01
FAN_0236,25,2025-11-16
FAN_1014,85,2025-10-28
FAN_0891,150,2026-02-11
FAN_0571,85,2025-12-29
FAN_0117,45,2025-12-24
FAN_1090,25,2024-07-08
FAN_0435,120,2025-11-15
FAN_1118,45,2025-12-10
FAN_0672,85,2025-11-24
FAN_1096,150,2025-10-20
FAN_1117,85,2026-04-03
FAN_1188,150,2024-09-13
FAN_0485,120,2024-08-10
FAN_0599,45,2026-02-14
FAN_0066,45,2024-07-22
FAN_0001,150,2024-12-09
FAN_0931,120,2025-12-08
FAN_0842,65,2026-01-15
FAN_0894,25,2025-12-12
FAN_0851,150,2024-08-21
FAN_0721,150,2024-10-12
FAN_1099,120,2026-01-28
FAN_0354,85,2026-02-25
FAN_1083,150,2026-01-09
FAN_0217,150,2025-10-12
FAN_0248,65,2025-02-22
FAN_0025,120,2026-02-01
FAN_0230,65,2026-01-05
FAN_0212,25,2026-01-30
FAN_1186,25,2025-12-22
FAN_1026,25,2026-01-07
FAN_0209,65,2025-11-04
FAN_1069,120,2024-11-18
FAN_0205,25,2026-03-30
FAN_0771,25,2026-04-03
FAN_0882,150,2026-01-06
FAN_0607,150,2025-10-19
FAN_1057,120,2025-01-22
FAN_0971,25,2025-11-13
FAN_0064,120,2025-11-15
FAN_0366,85,2024-05-30
FAN_0259,45,2025-12-09
FAN_1124,150,2024-05-25
FAN_0047,120,2026-03-17
FAN_0092,120,2025-10-22
FAN_0725,45,2025-11-26
FAN_1087,25,2025-12-20
FAN_0327,120,2025-02-03
FAN_0772,65,2025-10-08
FAN_0612,85,2025-11-08
FAN_0884,85,2025-02-19
FAN_0834,25,2025-12-15
FAN_0388,45,2024-08-24
FAN_0119,120,2026-01-31
FAN_0788,25,2026-03-05
FAN_0130,85,2025-02-05
FAN_0984,45,2025-12-01
FAN_0063,25,2025-12-16
FAN_0057,120,2024-07-10
FAN_0479,65,2026-02-23
FAN_0350,120,2025-11-14
FAN_0832,85,2025-10-08
FAN_0965,85,2025-12-05
FAN_0279,25,2026-03-31
FAN_0117,25,2025-10-09
FAN_0825,65,2025-02-06
FAN_1176,85,2025-11-06
FAN_0660,65,2025-01-28
FAN_0593,45,2026-01-12
FAN_0533,25,2024-12-22
FAN_0753,65,2024-10-22
FAN_0941,25,2025-02-05
FAN_0039,150,2025-11-14
FAN_0669,65,2024-11-03
FAN_0426,85,2026-03-21
FAN_0094,45,2025-11-30
FAN_0863,120,2025-12-25
FAN_0609,65,2026-01-24
FAN_0127,25,2025-12-18
FAN_1189,120,2024-09-04
FAN_0277,65,2025-10-30
FAN_0929,45,2026-03-17
FAN_0273,120,2026-03-17
FAN_0027,85,2024-07-06
FAN_0388,85,2025-11-12
FAN_0860,150,2026-01-01
FAN_0567,25,2025-11-08
FAN_0937,65,2025-12-30
FAN_0505,150,2024-12-17
FAN_1146,85,2026-02-09
FAN_1082,85,2024-07-23
FAN_0473,45,2025-01-30
FAN_0826,85,2026-01-04
FAN_0411,120,2026-01-23
FAN_0329,120,2025-10-24
FAN_1128,120,2025-10-23
FAN_0414,120,2025-10-27
FAN_1192,25,2025-11-19
FAN_0623,150,2025-10-24
FAN_0447,45,2025-12-27
FAN_0949,45,2025-10-10
FAN_1064,45,2025-11-07
FAN_0234,120,2026-02-10
FAN_0686,25,2026-01-02
FAN_0426,25,2024-06-09
FAN_1050,85,2024-11-28
FAN_0179,85,2025-11-05
FAN_1121,150,2025-12-20
FAN_0058,150,2025-12-22
FAN_0753,65,2026-03-16
FAN_0213,25,2025-12-31
FAN_0528,45,2026-01-19
FAN_0231,65,2026-02-23
FAN_0267,150,2024-12-26
FAN_0905,150,2025-01-27
FAN_0078,65,2026-02-28
FAN_0945,45,2025-12-22
FAN_0880,150,2026-03-10
FAN_1124,65,2025-12-28
FAN_0416,65,2025-11-26
FAN_1101,120,2025-01-21
FAN_0117,85,2026-02-10
FAN_0610,120,2026-03-13
FAN_0524,120,2026-01-26
FAN_1057,120,2026-02-03
FAN_0107,65,2026-04-06
FAN_0456,65,2025-11-18
FAN_0935,150,2025-01-09
FAN_0054,120,2024-10-13
FAN_0205,120,2025-10-19
FAN_0752,65,2026-03-02
FAN_0281,120,2025-10-30
FAN_0149,150,2026-02-08
FAN_0931,65,2026-02-20
FAN_0020,65,2024-06-26
FAN_0684,65,2025-11-18
FAN_0564,65,2025-01-31
FAN_0760,150,2024-06-19
FAN_0900,85,2025-11-27
FAN_0018,85,2026-03-13
FAN_1080,65,2025-10-26
FAN_0901,85,2024-09-16
FAN_0029,25,2025-12-24
FAN_0644,120,2025-02-08
FAN_1196,45,2026-01-23
FAN_0301,85,2026-03-01
FAN_0055,85,2024-05-18
FAN_0545,120,2025-11-26
FAN_0590,150,2025-11-09
FAN_1017,25,2025-12-04
FAN_1054,65,2026-03-27
FAN_0434,120,2024-09-20
FAN_0344,150,2025-10-26
FAN_0051,25,2024-05-24
FAN_1164,120,2025-01-20
FAN_0386,25,2026-03-12
FAN_0443,120,2026-01-02
FAN_0534,150,2024-05-25
FAN_0626,85,2026-03-28
FAN_0123,65,2026-03-18
FAN_0589,85,2025-12-06
FAN_0146,65,2025-11-08
FAN_1108,45,2025-12-04
FAN_0901,25,2026-03-06
FAN_0525,150,2024-10-19
FAN_0894,150,2026-01-01
FAN_0469,65,2026-03-18
FAN_0218,150,2025-10-09
FAN_0555,25,2026-02-24
FAN_0473,25,2026-02-23
FAN_0556,65,2026-02-17
FAN_0437,25,2026-03-05
FAN_1007,85,2025-10-11
FAN_0460,65,2026-03-06
FAN_0416,150,2026-01-18
FAN_0072,150,2024-08-07
FAN_0832,120,2025-12-28
FAN_0957,85,2024-05-19
FAN_0972,120,2025-11-02
FAN_0496,65,2025-12-25
FAN_1021,65,2025-12-05
FAN_0408,45,2026-04-03
FAN_0474,150,2026-01-21
FAN_1056,65,2026-03-21
FAN_0027,150,2026-03-21
FAN_0537,45,2025-11-04
FAN_0066,65,2025-11-05
FAN_0291,120,2024-06-22
FAN_0484,150,2025-11-09
FAN_1187,45,2025-10-13
FAN_0650,65,2024-07-24
FAN_0590,45,2025-11-24
FAN_0870,25,2026-01-28
FAN_0284,150,2024-09-01
FAN_1002,85,2024-12-06
FAN_0615,85,2026-02-10
FAN_0566,25,2026-01-11
FAN_0407,150,2025-12-26
FAN_0970,25,2024-09-29
FAN_0470,120,2026-03-12
FAN_1024,150,2025-10-10
FAN_0064,45,2025-12-25
FAN_0173,150,2025-12-03
FAN_0996,45,2025-12-12
FAN_0605,45,2024-06-27
FAN_0961,45,2026-01-22
FAN_0357,65,2025-12-25
FAN_0509,65,2025-10-26
FAN_1020,150,2025-10-17
FAN_0215,85,2024-05-09
FAN_0919,45,2025-11-05
FAN_1008,45,2026-01-31
FAN_0099,65,2024-06-06
FAN_0780,85,2025-12-31
FAN_0259,65,2025-12-05
FAN_0105,85,2025-11-25
FAN_0543,120,2026-03-13
FAN_0593,65,2025-02-27
FAN_0602,150,2026-01-23
FAN_0888,25,2026-01-07
FAN_0524,120,2025-11-30
FAN_0539,85,2024-07-13
FAN_0626,85,2026-02-21
FAN_0399,65,2026-03-20
FAN_0843,45,2025-12-03
FAN_0961,25,2025-11-22
FAN_0833,25,2024-07-19
FAN_0009,120,2025-01-22
FAN_0876,150,2024-06-08
FAN_0810,45,2026-02-07
FAN_1035,120,2025-12-07
FAN_0425,120,2025-12-01
FAN_0502,150,2026-02-25
FAN_0517,45,2026-01-20
FAN_0940,25,2025-10-25
FAN_0656,45,2026-01-10
FAN_0825,120,2025-12-07
FAN_0825,85,2026-02-04
FAN_0400,120,2026-01-28
FAN_0478,25,2024-12-27
FAN_1058,25,2025-11-25
FAN_0780,45,2026-03-23
FAN_1182,25,2025-10-09
FAN_0364,45,2026-03-10
FAN_0214,25,2025-11-25
FAN_0241,25,2025-10-24
FAN_1196,120,2026-02-06
FAN_0211,65,2025-11-07
FAN_1026,65,2026-02-28
FAN_1170,45,2025-12-11
FAN_0970,45,2026-02-16
FAN_0172,45,2025-10-27
FAN_0053,120,2026-01-01
FAN_0740,150,2026-01-18
FAN_0113,85,2025-11-20
FAN_0561,65,2026-04-03
FAN_0353,150,2025-01-24
FAN_0060,25,2026-03-10
FAN_0895,120,2025-10-13
FAN_0558,45,2026-01-03
FAN_1048,150,2026-04-06
FAN_0503,120,2024-09-27
FAN_0861,65,2026-01-08
FAN_1127,85,2026-02-04
FAN_1182,65,2026-03-27
FAN_0528,45,2024-05-17
FAN_0566,85,2025-10-09
FAN_0130,65,2026-02-03
FAN_1018,120,2025-11-23
FAN_0233,150,2024-12-08
FAN_0155,65,2026-01-12
FAN_0960,45,2026-03-24
FAN_0623,45,2026-01-18
FAN_0528,150,2026-03-21
FAN_0730,65,2025-10-13
FAN_0884,85,2024-05-16
FAN_0800,150,2024-06-26
FAN_0140,65,2024-08-19
FAN_0655,45,2026-02-28
FAN_0376,120,2026-02-21
FAN_0843,120,2024-06-09
FAN_0167,120,2024-05-12
FAN_0446,25,2025-01-19
FAN_0061,85,2026-02-25
FAN_1094,120,2025-03-01
FAN_0881,85,2026-03-17
FAN_0741,25,2026-03-14
FAN_0482,120,2026-03-25
FAN_0054,65,2024-07-13
FAN_0358,65,2025-12-05
FAN_0852,65,2025-10-23
FAN_0166,120,2026-02-11
FAN_0662,65,2024-06-03
FAN_1040,25,2024-12-19
FAN_0013,120,2024-07-20
FAN_0410,85,2025-11-23
FAN_0689,45,2026-01-14
FAN_1050,150,2025-12-26
FAN_0292,65,2026-01-26
FAN_0904,65,2026-02-27
FAN_0118,120,2025-10-29
FAN_1191,150,2026-01-25
FAN_0577,65,2025-11-23
FAN_0670,120,2026-03-05
FAN_0420,45,2026-02-27
FAN_0234,150,2024-05-28
FAN_1083,25,2025-10-22
FAN_0684,85,2025-11-13
FAN_0437,65,2026-03-27
FAN_0435,85,2024-11-17
FAN_0552,150,2026-01-05
FAN_0727,65,2026-01-02
FAN_1024,150,2026-02-09
FAN_0635,120,2025-12-09
FAN_0193,45,2026-03-30
FAN_0427,25,2026-01-10
FAN_1139,45,2025-12-14
FAN_1052,150,2025-12-16
FAN_0727,120,2026-02-04
FAN_0019,85,2025-11-26
FAN_0317,45,2025-12-26
FAN_0649,85,2024-07-28
FAN_0604,65,2026-01-09
FAN_1017,65,2025-11-01
FAN_0513,45,2026-03-24
FAN_0207,85,2025-10-31
FAN_1018,85,2025-11-23
FAN_0109,65,2025-12-12
FAN_0001,25,2025-12-09
FAN_0823,25,2024-05-17
FAN_0731,25,2026-02-16
FAN_0247,25,2025-12-28
FAN_0844,85,2026-01-13
FAN_0357,85,2025-10-21
FAN_0281,85,2024-10-18
FAN_0481,150,2026-03-11
FAN_0452,85,2026-01-24
FAN_0594,45,2024-11-17
FAN_0458,120,2024-07-18
FAN_0545,85,2024-08-03
FAN_0173,85,2024-05-24
FAN_1197,65,2024-05-09
FAN_0441,150,2025-12-27
FAN_0545,85,2024-11-26
FAN_0223,85,2025-12-02
FAN_0442,150,2025-11-08
FAN_0277,120,2025-10-11
FAN_0867,65,2025-01-28
FAN_0668,25,2026-04-06
FAN_1017,120,2026-02-07
FAN_0083,85,2024-10-05
FAN_0853,120,2025-11-19
FAN_0512,65,2025-11-27
FAN_0370,65,2025-11-20
FAN_0369,65,2025-10-22
FAN_1112,150,2026-02-25
FAN_0102,150,2025-12-12
FAN_0046,45,2026-03-30
FAN_0810,25,2024-09-02
FAN_0702,85,2026-01-17
FAN_0120,120,2024-09-27
FAN_0516,85,2025-12-08
FAN_0972,65,2025-10-20
FAN_1065,150,2025-10-24
FAN_0889,120,2026-01-27
FAN_1154,150,2024-08-28
FAN_0200,120,2026-02-08
FAN_0380,45,2026-03-26
FAN_1038,120,2026-02-21
FAN_1163,45,2025-10-17
FAN_0147,120,2025-11-20
FAN_0059,120,2025-12-14
FAN_0605,85,2025-12-24
FAN_1142,45,2025-11-26
FAN_0438,120,2025-11-16
FAN_0853,150,2026-03-16
FAN_0992,120,2026-04-03
FAN_1003,45,2024-06-10
FAN_0701,85,2025-10-10
FAN_0176,85,2025-10-18
FAN_0664,120,2026-01-20
FAN_0742,65,2024-09-12
FAN_0348,65,2024-11-11
FAN_0540,120,2024-05-08
FAN_1074,45,2024-11-26
FAN_0147,45,2025-03-01
FAN_0153,65,2025-12-12
FAN_0277,25,2025-01-06
FAN_0130,120,2024-05-25
FAN_0749,150,2025-11-02
FAN_0027,85,2024-11-24
FAN_0352,25,2024-10-26
FAN_0736,85,2025-12-14
FAN_0309,25,2025-11-17
FAN_0245,120,2024-09-25
FAN_0025,150,2024-06-13
FAN_0597,120,2026-01-11
FAN_0705,65,2026-02-26
FAN_0140,45,2025-02-11
FAN_1022,65,2026-01-12
FAN_0266,25,2026-04-06
FAN_1175,45,2025-12-20
FAN_0524,65,2025-01-22
FAN_0600,120,2026-03-03
FAN_0250,45,2025-10-26
FAN_0791,65,2024-06-27
FAN_0388,150,2026-02-08
FAN_0366,150,2026-02-27
FAN_0579,25,2026-03-22
FAN_0609,65,2024-08-05
FAN_0938,150,2025-11-29
FAN_0799,120,2025-12-26
FAN_0906,85,2024-09-15
FAN_0676,120,2025-12-02
FAN_0540,85,2025-12-03
FAN_0171,25,2024-12-15
FAN_0491,45,2025-10-23
FAN_0432,85,2026-02-05
FAN_0307,65,2025-12-19
FAN_0215,25,2025-10-22
FAN_0644,45,2026-01-23
FAN_0726,45,2026-02-18
FAN_0603,45,2025-10-28
FAN_0920,65,2024-12-03
FAN_1111,85,2026-01-03
FAN_0644,150,2025-12-14
FAN_1008,120,2025-10-25
FAN_1020,120,2025-01-21
FAN_0295,120,2026-01-20
FAN_0125,120,2026-02-24
FAN_1119,65,2024-12-10
FAN_0641,45,2026-03-26
FAN_0412,150,2025-11-03
FAN_0285,85,2025-11-24
FAN_0685,120,2024-07-22
FAN_0688,45,2024-07-06
FAN_0272,120,2026-01-02
FAN_0577,25,2025-11-04
FAN_0050,45,2024-08-02
FAN_1180,120,2024-09-13
FAN_0938,25,2024-09-02
FAN_0187,85,2025-12-13
FAN_0854,150,2024-09-21
FAN_0291,120,2026-01-16
FAN_0896,45,2026-01-24
FAN_0253,25,2025-10-30
FAN_0131,25,2025-12-06
FAN_1023,120,2026-01-27
FAN_0278,120,2024-06-12
FAN_0318,45,2026-01-07
FAN_0415,120,2025-11-27
FAN_0790,45,2025-11-14
FAN_0701,65,2024-06-02
FAN_0089,65,2025-11-20
FAN_0091,45,2026-01-15
FAN_0980,150,2025-01-22
FAN_0567,45,2025-12-22
FAN_0155,150,2024-07-12
FAN_1069,45,2024-11-20
FAN_0854,120,2026-01-22
FAN_0637,45,2026-04-01
FAN_0174,25,2025-10-22
FAN_0697,120,2026-01-04
FAN_0518,150,2026-04-02
FAN_0267,120,2026-01-09
FAN_0816,85,2025-10-31
FAN_0801,65,2024-09-16
FAN_0106,45,2025-12-16
FAN_0365,25,2026-01-03
FAN_1098,45,2025-10-11
FAN_0164,65,2024-11-24
FAN_0030,120,2026-01-31
FAN_0894,120,2025-12-06
FAN_0906,65,2025-10-16
FAN_0511,65,2026-03-13
FAN_0851,45,2026-01-18
FAN_0192,85,2024-07-24
FAN_1172,150,2026-01-09
FAN_0189,150,2024-12-07
FAN_0408,120,2024-07-19
FAN_0582,120,2025-11-07
FAN_0215,150,2025-01-17
FAN_0250,25,2026-01-09
FAN_0878,85,2024-09-25
FAN_1067,120,2024-09-09
FAN_0485,85,2026-02-09
FAN_0252,65,2026-03-04
FAN_0027,85,2026-02-25
FAN_0298,150,2026-01-17
FAN_0805,25,2024-11-06
FAN_0521,45,2026-03-25
FAN_0847,25,2025-12-15
FAN_1120,85,2025-12-09
FAN_1140,85,2024-05-25
FAN_0888,150,2024-11-01
FAN_0695,120,2025-11-26
FAN_0993,85,2025-12-08
FAN_0895,45,2025-11-03
FAN_0048,45,2026-03-03
FAN_0521,25,2026-01-09
FAN_0244,150,2026-01-25
FAN_0113,45,2024-07-26
FAN_0741,25,2026-01-21
FAN_0208,120,2026-03-25
FAN_0378,120,2025-11-29
FAN_0326,65,2025-12-10
FAN_0823,120,2025-02-11
FAN_0526,120,2025-12-11
FAN_0828,85,2026-01-05
FAN_1180,120,2026-02-25
FAN_1196,120,2026-03-21
FAN_0992,85,2026-03-31
FAN_0400,65,2026-03-21
FAN_0819,150,2025-11-18
FAN_1136,85,2025-10-25
FAN_0397,25,2026-02-16
FAN_0530,25,2025-10-19
FAN_0999,45,2025-11-10
FAN_0449,65,2025-10-20
FAN_0827,45,2025-03-01
FAN_0217,120,2026-01-04
FAN_0867,25,2026-03-23
FAN_0372,65,2025-10-14
FAN_0024,45,2025-11-22
FAN_0907,85,2025-12-14
FAN_0343,150,2025-10-22
FAN_0776,85,2025-10-26
FAN_0252,150,2025-10-14
FAN_0750,120,2025-12-26
FAN_0793,150,2025-10-19
FAN_1000,65,2026-01-16
FAN_0255,25,2024-08-10
FAN_0985,25,2024-07-17
FAN_0740,45,2024-09-27
FAN_1051,120,2025-12-19
FAN_1055,25,2026-01-25
FAN_0529,150,2024-09-06
FAN_0778,85,2026-04-05
FAN_0128,150,2025-10-08
FAN_0792,150,2025-10-23
FAN_0971,120,2024-12-29
FAN_0559,65,2025-12-11
FAN_0845,25,2026-03-05
FAN_0741,25,2025-12-22
FAN_0770,85,2025-11-15
FAN_0725,65,2024-07-03
FAN_1045,25,2026-02-05
FAN_0953,25,2026-01-21
FAN_0299,25,2025-11-23
FAN_0899,65,2026-03-20
FAN_0614,25,2025-11-03
FAN_1104,150,2026-02-28
FAN_0527,120,2025-10-31
FAN_0893,85,2026-01-10
FAN_0918,45,2026-01-19
FAN_0165,45,2024-05-14
FAN_0018,150,2026-02-27
FAN_0071,150,2026-01-25
FAN_0957,150,2026-03-26
FAN_0334,120,2024-06-17
FAN_0324,45,2024-08-17
FAN_0126,120,2026-02-17
FAN_0901,150,2025-12-03
FAN_1191,150,2024-09-12
FAN_0530,85,2024-05-13
FAN_0914,150,2026-01-13
FAN_0282,65,2026-01-01
FAN_0302,45,2026-04-05
FAN_0194,120,2024-07-20
FAN_0261,85,2024-09-04
FAN_0943,25,2025-10-12
